Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Venezuelans displaced abroad,Stateless persons,Others of concern
2021,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,76,63,0,,0,0
2021,Uzbekistan,UZB,Germany,DEU,150,68,0,,0,0
2021,Uzbekistan,UZB,Ghana,GHA,9,0,0,,0,0
2021,Uzbekistan,UZB,Greece,GRC,14,5,0,,0,0
2021,Uzbekistan,UZB,Croatia,HRV,5,0,0,,0,0
2021,Uzbekistan,UZB,Hungary,HUN,6,0,0,,0,0
2021,Uzbekistan,UZB,India,IND,0,5,0,,0,0
2021,Uzbekistan,UZB,Ireland,IRL,17,0,0,,0,0
2021,Uzbekistan,UZB,Iran (Islamic Rep. of),IRN,7,0,0,,0,0
2021,Uzbekistan,UZB,Israel,ISR,0,402,0,,0,0
2021,Uzbekistan,UZB,Kazakhstan,KAZ,10,0,0,,0,0
2021,Uzbekistan,UZB,Kyrgyzstan,KGZ,0,5,0,,0,0
2021,Uzbekistan,UZB,Rep. of Korea,KOR,9,233,0,,0,0
2021,Uzbekistan,UZB,Lithuania,LTU,17,0,0,,0,0
2021,Uzbekistan,UZB,Latvia,LVA,14,0,0,,0,0
2021,Uzbekistan,UZB,Rep. of Moldova,MDA,9,0,0,,0,0
2021,Uzbekistan,UZB,Mexico,MEX,0,24,0,,0,0
2021,Uzbekistan,UZB,Malaysia,MYS,0,7,0,,0,0
2021,Uzbekistan,UZB,Malta,MLT,0,5,0,,0,0
2021,Uzbekistan,UZB,Netherlands,NLD,11,17,0,,0,0
2021,Uzbekistan,UZB,Norway,NOR,165,5,0,,0,0
2021,Uzbekistan,UZB,Poland,POL,16,5,0,,0,0
2021,Uzbekistan,UZB,Russian Federation,RUS,87,22,0,,0,0
2021,Uzbekistan,UZB,Spain,ESP,10,25,0,,0,0
2021,Uzbekistan,UZB,Slovakia,SVK,5,0,0,,0,0
2021,Uzbekistan,UZB,Sweden,SWE,518,828,0,,0,0
2021,Uzbekistan,UZB,Switzerland,CHE,60,0,0,,0,0
2021,Uzbekistan,UZB,Ukraine,UKR,39,107,0,,0,0
2021,Uzbekistan,UZB,United States of America,USA,1231,3216,0,,0,0
2021,Vanuatu,VUT,Australia,AUS,0,175,0,,0,0
2021,Vanuatu,VUT,Brazil,BRA,0,58,0,,0,0
2021,Vanuatu,VUT,United States of America,USA,0,23,0,,0,0
2021,Holy See,VAT,Brazil,BRA,0,12,0,,0,0
2021,Saint Vincent and the Grenadines,VCT,Canada,CAN,538,41,0,,0,0
2021,Saint Vincent and the Grenadines,VCT,United Kingdom of Great Britain and Northern Ireland,GBR,39,24,0,,0,0
2021,Saint Vincent and the Grenadines,VCT,Germany,DEU,5,0,0,,0,0
2021,Saint Vincent and the Grenadines,VCT,Trinidad and Tobago,TTO,7,0,0,,0,0
2021,Saint Vincent and the Grenadines,VCT,United States of America,USA,30,20,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Aruba,ABW,0,0,0,17178,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Anguilla,AIA,0,0,0,21,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Albania,ALB,5,0,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Argentina,ARG,311,5084,0,167853,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Australia,AUS,142,286,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Austria,AUT,76,22,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Barbados,BRB,0,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Belgium,BEL,429,271,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Bolivia (Plurinational State of),BOL,243,25,0,10703,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Brazil,BRA,48096,92645,0,179736,0,0
2021,Venezuela (Bolivarian Republic of),VEN,British Virgin Islands,VGB,0,0,0,20,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Canada,CAN,3990,900,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Cayman Islands,CYM,0,0,0,47,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Chile,CHL,18,2690,0,483343,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Colombia,COL,778,30208,0,1742927,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Costa Rica,CRI,1409,6502,0,21995,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Curacao ,CUW,23,285,0,16692,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Czechia,CZE,9,0,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Denmark,DNK,5,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Dominican Rep.,DOM,0,278,0,115283,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Ecuador,ECU,442,3972,0,446679,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Finland,FIN,7,7,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,France,FRA,996,376,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,64,42,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Germany,DEU,965,642,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Greece,GRC,14,13,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Grenada,GRD,0,0,0,234,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Guatemala,GTM,36,98,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Guyana,GUY,0,5,0,23307,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Honduras,HND,8,0,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Iceland,ISL,294,36,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,India,IND,5,6,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Indonesia,IDN,0,6,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,116,83,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Israel,ISR,0,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Italy,ITA,2586,477,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Jamaica,JAM,0,0,0,67,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Jordan,JOR,0,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Rep. of Korea,KOR,0,11,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Lebanon,LBN,0,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Luxembourg,LUX,5,75,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Mexico,MEX,14469,8565,0,59942,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Montenegro,MNE,0,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Malta,MLT,6,74,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Netherlands,NLD,86,82,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Norway,NOR,16,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Panama,PAN,61,2453,0,121870,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Paraguay,PRY,2020,841,0,2584,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Peru,PER,3229,531579,0,515162,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Poland,POL,5,0,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Portugal,PRT,0,5,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,El Salvador,SLV,5,17,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Spain,ESP,84237,14100,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Saint Kitts and Nevis,KNA,0,0,0,16,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Suriname,SUR,12,278,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Slovenia,SVN,0,0,0,,0,57
2021,Venezuela (Bolivarian Republic of),VEN,Sweden,SWE,33,57,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Switzerland,CHE,45,18,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Sint Maarten (Dutch part),SXM,0,9,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Trinidad and Tobago,TTO,3103,17815,0,4663,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Uruguay,URY,291,1013,0,13943,0,0
2021,Venezuela (Bolivarian Republic of),VEN,United States of America,USA,18142,230260,0,,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Saint Vincent and the Grenadines,VCT,0,0,0,14,0,0
2021,Venezuela (Bolivarian Republic of),VEN,Venezuela (Bolivarian Republic of),VEN,0,0,0,,0,1018709
2021,Samoa,WSM,Australia,AUS,0,142,0,,0,0
2021,Samoa,WSM,United Kingdom of Great Britain and Northern Ireland,GBR,0,5,0,,0,0
2021,Samoa,WSM,New Zealand,NZL,0,5,0,,0,0
2021,Samoa,WSM,United States of America,USA,0,5,0,,0,0
2021,Western Sahara,ESH,Algeria,DZA,90000,0,0,,0,0
2021,Western Sahara,ESH,Angola,AGO,16,596,0,,0,0
2021,Western Sahara,ESH,Cuba,CUB,95,0,0,,0,0
2021,Western Sahara,ESH,Ecuador,ECU,5,0,0,,0,0
2021,Western Sahara,ESH,France,FRA,777,207,0,,0,0
2021,Western Sahara,ESH,United Kingdom of Great Britain and Northern Ireland,GBR,12,0,0,,0,0
2021,Western Sahara,ESH,Greece,GRC,10,5,0,,0,0
2021,Western Sahara,ESH,Mauritania,MRT,26001,0,0,,0,0
2021,Western Sahara,ESH,Spain,ESP,22,0,0,,0,0
2021,Western Sahara,ESH,Switzerland,CHE,11,0,0,,0,0
2021,Western Sahara,ESH,Venezuela (Bolivarian Republic of),VEN,11,0,0,,0,0
2021,Yemen,YEM,Albania,ALB,0,0,0,,0,9
2021,Yemen,YEM,Algeria,DZA,243,0,0,,0,0
2021,Yemen,YEM,Egypt,EGY,152,9252,0,,0,0
2021,Yemen,YEM,Argentina,ARG,19,5,0,,0,0
2021,Yemen,YEM,Armenia,ARM,21,0,0,,0,0
2021,Yemen,YEM,Australia,AUS,165,112,0,,0,0
2021,Yemen,YEM,Austria,AUT,379,86,0,,0,0
2021,Yemen,YEM,Azerbaijan,AZE,16,0,0,,0,0
2021,Yemen,YEM,Bahrain,BHR,9,5,0,,0,0
2021,Yemen,YEM,Burundi,BDI,0,0,0,,0,5
2021,Yemen,YEM,Belgium,BEL,95,115,0,,0,0
2021,Yemen,YEM,Benin,BEN,14,5,0,,0,0
2021,Yemen,YEM,Belarus,BLR,31,5,0,,0,0
2021,Yemen,YEM,Brazil,BRA,8,150,0,,0,0
2021,Yemen,YEM,Bulgaria,BGR,18,0,0,,0,0
2021,Yemen,YEM,Canada,CAN,2186,90,0,,0,0
2021,Yemen,YEM,Chad,TCD,5,8,0,,0,0
2021,Yemen,YEM,China,CHN,25,13,0,,0,0
2021,Yemen,YEM,Cameroon,CMR,5,0,0,,0,0
2021,Yemen,YEM,Colombia,COL,0,7,0,,0,0
2021,Yemen,YEM,Cuba,CUB,15,0,0,,0,0
2021,Yemen,YEM,Cyprus,CYP,29,29,0,,0,0
2021,Yemen,YEM,Czechia,CZE,26,0,0,,0,0
2021,Yemen,YEM,Denmark,DNK,7,0,0,,0,0
2021,Yemen,YEM,Djibouti,DJI,5972,0,0,,0,0
2021,Yemen,YEM,Ecuador,ECU,116,14,0,,0,0
2021,Yemen,YEM,Estonia,EST,5,0,0,,0,0
2021,Yemen,YEM,Ethiopia,ETH,2186,114,0,,0,0
2021,Yemen,YEM,Finland,FIN,300,17,0,,0,0
2021,Yemen,YEM,France,FRA,670,150,0,,0,0
2021,Yemen,YEM,United Kingdom of Great Britain and Northern Ireland,GBR,1124,648,0,,0,0
2021,Yemen,YEM,Georgia,GEO,50,10,0,,0,0
2021,Yemen,YEM,Germany,DEU,3200,797,0,,0,0
2021,Yemen,YEM,Ghana,GHA,11,5,0,,0,0
2021,Yemen,YEM,Greece,GRC,877,44,0,,0,0
2021,Yemen,YEM,China, Hong Kong SAR,HKG,36,0,0,,0,0
2021,Yemen,YEM,Croatia,HRV,7,0,0,,0,0
2021,Yemen,YEM,Hungary,HUN,16,0,0,,0,0
2021,Yemen,YEM,Iceland,ISL,11,0,0,,0,0
2021,Yemen,YEM,Cote d'Ivoire,CIV,5,0,0,,0,0
2021,Yemen,YEM,India,IND,5,877,0,,0,0
2021,Yemen,YEM,Indonesia,IDN,96,351,0,,0,0
2021,Yemen,YEM,Ireland,IRL,20,6,0,,0,0
2021,Yemen,YEM,Iraq,IRQ,0,165,0,,0,0
2021,Yemen,YEM,Italy,ITA,0,59,0,,0,0
2021,Yemen,YEM,Jordan,JOR,935,12596,0,,0,18
2021,Yemen,YEM,Japan,JPN,11,0,0,,0,0
2021,Yemen,YEM,Kenya,KEN,86,208,0,,0,0
2021,Yemen,YEM,Rep. of Korea,KOR,808,12,0,,0,0
2021,Yemen,YEM,Kuwait,KWT,10,11,0,,0,0
2021,Yemen,YEM,Libya,LBY,5,105,0,,0,0
2021,Yemen,YEM,Lebanon,LBN,30,91,0,,0,0
2021,Yemen,YEM,Sri Lanka,LKA,15,0,0,,0,0
2021,Yemen,YEM,Lithuania,LTU,0,5,0,,0,0
2021,Yemen,YEM,Luxembourg,LUX,20,5,0,,0,0
2021,Yemen,YEM,Madagascar,MDG,14,11,0,,0,0
2021,Yemen,YEM,Mauritania,MRT,38,41,0,,0,0
2021,Yemen,YEM,Rep. of Moldova,MDA,8,0,0,,0,0
2021,Yemen,YEM,Mexico,MEX,19,65,0,,0,0
2021,Yemen,YEM,Malaysia,MYS,288,3424,0,,0,0
2021,Yemen,YEM,Montenegro,MNE,7,0,0,,0,0
2021,Yemen,YEM,Morocco,MAR,14,1044,0,,0,0
2021,Yemen,YEM,Malta,MLT,5,5,0,,0,0
2021,Yemen,YEM,Nepal,NPL,0,5,0,,0,0
2021,Yemen,YEM,Netherlands,NLD,1609,162,0,,0,0
2021,Yemen,YEM,Niger,NER,6,5,0,,0,0
2021,Yemen,YEM,Nigeria,NGA,0,5,0,,0,0
2021,Yemen,YEM,Norway,NOR,197,5,0,,0,0
2021,Yemen,YEM,New Zealand,NZL,8,5,0,,0,0
2021,Yemen,YEM,Pakistan,PAK,137,30,0,,0,0
2021,Yemen,YEM,Peru,PER,0,63,0,,0,0
2021,Yemen,YEM,Philippines,PHL,30,82,0,,0,0
2021,Yemen,YEM,Poland,POL,16,5,0,,0,0
2021,Yemen,YEM,Portugal,PRT,9,0,0,,0,0
2021,Yemen,YEM,Qatar,QAT,5,9,0,,0,0
2021,Yemen,YEM,Romania,ROU,55,5,0,,0,0
2021,Yemen,YEM,South Africa,ZAF,5,10,0,,0,0
2021,Yemen,YEM,Russian Federation,RUS,80,12,0,,0,0
2021,Yemen,YEM,Saudi Arabia,SAU,24,702,0,,0,0
2021,Yemen,YEM,Somalia,SOM,6979,35,0,,0,0
2021,Yemen,YEM,Spain,ESP,368,360,0,,0,0
2021,Yemen,YEM,Sudan,SDN,1656,391,0,,0,0
2021,Yemen,YEM,Slovakia,SVK,22,0,0,,0,0
2021,Yemen,YEM,Slovenia,SVN,6,0,0,,0,0
2021,Yemen,YEM,Sweden,SWE,1782,56,0,,0,0
2021,Yemen,YEM,Switzerland,CHE,348,5,0,,0,0
2021,Yemen,YEM,Syrian Arab Rep.,SYR,159,119,0,,0,0
2021,Yemen,YEM,United Rep. of Tanzania,TZA,9,52,0,,0,0
2021,Yemen,YEM,Thailand,THA,38,0,0,,0,0
2021,Yemen,YEM,Tunisia,TUN,12,22,0,,0,0
2021,Yemen,YEM,United Arab Emirates,ARE,7,50,0,,0,5
2021,Yemen,YEM,Uganda,UGA,27,5,0,,0,0
2021,Yemen,YEM,Ukraine,UKR,5,53,0,,0,0
2021,Yemen,YEM,United States of America,USA,693,1126,0,,0,0
2021,Yemen,YEM,Yemen,YEM,0,0,4042836,,0,0
2021,Zambia,ZMB,Australia,AUS,16,21,0,,0,0
2021,Zambia,ZMB,Austria,AUT,5,0,0,,0,0
2021,Zambia,ZMB,Brazil,BRA,0,7,0,,0,0
2021,Zambia,ZMB,Canada,CAN,6,23,0,,0,0
2021,Zambia,ZMB,Denmark,DNK,5,0,0,,0,0
2021,Zambia,ZMB,France,FRA,5,0,0,,0,0
2021,Zambia,ZMB,United Kingdom of Great Britain and Northern Ireland,GBR,90,51,0,,0,0
2021,Zambia,ZMB,Germany,DEU,5,9,0,,0,0
2021,Zambia,ZMB,Ireland,IRL,5,10,0,,0,0
2021,Zambia,ZMB,Israel,ISR,0,5,0,,0,0
2021,Zambia,ZMB,Lesotho,LSO,5,0,0,,0,0
2021,Zambia,ZMB,Luxembourg,LUX,0,5,0,,0,0
2021,Zambia,ZMB,Netherlands,NLD,8,0,0,,0,0
2021,Zambia,ZMB,South Africa,ZAF,60,209,0,,0,0
2021,Zambia,ZMB,Sweden,SWE,13,5,0,,0,0
2021,Zambia,ZMB,United States of America,USA,42,152,0,,0,0
2021,Zambia,ZMB,Zimbabwe,ZWE,0,0,0,,0,5
2021,Zimbabwe,ZWE,Egypt,EGY,43,21,0,,0,0
2021,Zimbabwe,ZWE,Australia,AUS,369,223,0,,0,0
2021,Zimbabwe,ZWE,Austria,AUT,5,0,0,,0,0
2021,Zimbabwe,ZWE,Botswana,BWA,17,7,0,,0,5
2021,Zimbabwe,ZWE,Brazil,BRA,5,13,0,,0,0
2021,Zimbabwe,ZWE,Canada,CAN,640,270,0,,0,0
2021,Zimbabwe,ZWE,China,CHN,5,72,0,,0,0
2021,Zimbabwe,ZWE,Costa Rica,CRI,0,5,0,,0,0
2021,Zimbabwe,ZWE,Cyprus,CYP,0,24,0,,0,0
2021,Zimbabwe,ZWE,Denmark,DNK,8,0,0,,0,0
2021,Zimbabwe,ZWE,Ecuador,ECU,6,6,0,,0,0
2021,Zimbabwe,ZWE,Finland,FIN,6,0,0,,0,0
2021,Zimbabwe,ZWE,France,FRA,51,0,0,,0,0
2021,Zimbabwe,ZWE,United Kingdom of Great Britain and Northern Ireland,GBR,1485,470,0,,0,0
2021,Zimbabwe,ZWE,Germany,DEU,301,217,0,,0,0
2021,Zimbabwe,ZWE,Greece,GRC,13,5,0,,0,0
2021,Zimbabwe,ZWE,Hungary,HUN,5,0,0,,0,0
2021,Zimbabwe,ZWE,Ireland,IRL,644,617,0,,0,0
2021,Zimbabwe,ZWE,Israel,ISR,0,19,0,,0,0
2021,Zimbabwe,ZWE,Kenya,KEN,5,6,0,,0,0
2021,Zimbabwe,ZWE,Rep. of Korea,KOR,0,9,0,,0,0
2021,Zimbabwe,ZWE,Lesotho,LSO,5,0,0,,0,0
2021,Zimbabwe,ZWE,Malaysia,MYS,5,5,0,,0,0
2021,Zimbabwe,ZWE,Malawi,MWI,0,8,0,,0,0
2021,Zimbabwe,ZWE,Malta,MLT,5,0,0,,0,0
2021,Zimbabwe,ZWE,Namibia,NAM,48,36,0,,0,0
2021,Zimbabwe,ZWE,Netherlands,NLD,30,13,0,,0,0
2021,Zimbabwe,ZWE,Norway,NOR,9,5,0,,0,0
2021,Zimbabwe,ZWE,New Zealand,NZL,14,0,0,,0,0
2021,Zimbabwe,ZWE,Poland,POL,0,5,0,,0,0
2021,Zimbabwe,ZWE,Romania,ROU,5,0,0,,0,0
2021,Zimbabwe,ZWE,South Africa,ZAF,3954,10995,0,,0,0
2021,Zimbabwe,ZWE,Eswatini,SWZ,11,8,0,,0,0
2021,Zimbabwe,ZWE,Sweden,SWE,17,13,0,,0,0
2021,Zimbabwe,ZWE,Switzerland,CHE,9,5,0,,0,0
2021,Zimbabwe,ZWE,Thailand,THA,9,0,0,,0,0
2021,Zimbabwe,ZWE,United States of America,USA,729,1238,0,,0,0
2021,Zimbabwe,ZWE,Zimbabwe,ZWE,0,0,0,,0,141
2021,Palestinian,PSE,Brazil,BRA,577,376,0,,0,0
2021,Palestinian,PSE,Bosnia and Herzegovina,BIH,0,5,0,,0,8
2021,Palestinian,PSE,Canada,CAN,2198,289,0,,0,0
2021,Palestinian,PSE,Chile,CHL,16,6,0,,0,0
2021,Palestinian,PSE,Dem. Rep. of the Congo,COD,0,6,0,,0,0
2021,Palestinian,PSE,Colombia,COL,0,5,0,,0,0
2021,Palestinian,PSE,Cyprus,CYP,2152,140,0,,0,0
2021,Palestinian,PSE,Denmark,DNK,6,0,0,,0,0
2021,Palestinian,PSE,Ecuador,ECU,9,6,0,,0,0
2021,Palestinian,PSE,Ethiopia,ETH,0,5,0,,0,0
2021,Palestinian,PSE,France,FRA,1310,131,0,,0,0
2021,Palestinian,PSE,United Kingdom of Great Britain and Northern Ireland,GBR,687,436,0,,0,0
2021,Palestinian,PSE,Georgia,GEO,0,15,0,,0,0
2021,Palestinian,PSE,Germany,DEU,2043,679,0,,0,0
2021,Palestinian,PSE,Ghana,GHA,18,10,0,,0,0
2021,Palestinian,PSE,Greece,GRC,5002,362,0,,0,0
2021,Palestinian,PSE,China, Hong Kong SAR,HKG,5,0,0,,0,0
2021,Palestinian,PSE,Croatia,HRV,0,5,0,,0,0
2021,Palestinian,PSE,Hungary,HUN,88,0,0,,0,0
2021,Palestinian,PSE,Iceland,ISL,97,47,0,,0,0
2021,Palestinian,PSE,India,IND,59,8,0,,0,0
2021,Palestinian,PSE,Indonesia,IDN,258,94,0,,0,0
2021,Palestinian,PSE,Ireland,IRL,138,25,0,,0,0
2021,Palestinian,PSE,Iraq,IRQ,7881,98,0,,0,0
2021,Palestinian,PSE,Italy,ITA,684,148,0,,0,0
2021,Palestinian,PSE,Jordan,JOR,0,0,0,,0,83
2021,Palestinian,PSE,Rep. of Korea,KOR,8,6,0,,0,0
2021,Palestinian,PSE,Kuwait,KWT,0,6,0,,0,0
2021,Palestinian,PSE,Libya,LBY,683,2162,0,,0,0
2021,Palestinian,PSE,Lebanon,LBN,0,0,0,,0,641
2021,Palestinian,PSE,Sri Lanka,LKA,5,5,0,,0,0
2021,Palestinian,PSE,Latvia,LVA,6,0,0,,0,0
2021,Palestinian,PSE,Mauritania,MRT,79,31,0,,0,0
2021,Palestinian,PSE,Rep. of Moldova,MDA,5,0,0,,0,0
2021,Palestinian,PSE,Mexico,MEX,5,6,0,,0,0
2021,Palestinian,PSE,Malaysia,MYS,218,549,0,,0,0
2021,Palestinian,PSE,Morocco,MAR,84,154,0,,0,0
2021,Palestinian,PSE,Malta,MLT,74,16,0,,0,0
2021,Palestinian,PSE,Netherlands,NLD,153,16,0,,0,0
2021,Palestinian,PSE,Nigeria,NGA,14,16,0,,0,0
2021,Palestinian,PSE,New Zealand,NZL,12,5,0,,0,0
2021,Palestinian,PSE,Pakistan,PAK,21,0,0,,0,0
2021,Palestinian,PSE,Peru,PER,41,8,0,,0,0
2021,Palestinian,PSE,Philippines,PHL,60,12,0,,0,0
2021,Palestinian,PSE,Poland,POL,5,5,0,,0,0
2021,Palestinian,PSE,Portugal,PRT,5,0,0,,0,0
2021,Palestinian,PSE,Qatar,QAT,0,7,0,,0,0
2021,Palestinian,PSE,Romania,ROU,53,5,0,,0,0
2021,Palestinian,PSE,South Africa,ZAF,37,11,0,,0,0
2021,Palestinian,PSE,Russian Federation,RUS,5,5,0,,0,0
2021,Palestinian,PSE,Saudi Arabia,SAU,9,337,0,,0,0
2021,Palestinian,PSE,Somalia,SOM,8,0,0,,0,0
2021,Palestinian,PSE,Spain,ESP,1351,385,0,,0,0
2021,Palestinian,PSE,Serbia and Kosovo: S/RES/1244 (1999),SRB,7,5,0,,0,0
2021,Palestinian,PSE,Sudan,SDN,0,0,0,,0,172
2021,Palestinian,PSE,Slovakia,SVK,7,0,0,,0,0
2021,Palestinian,PSE,Slovenia,SVN,26,8,0,,0,0
2021,Palestinian,PSE,Sweden,SWE,1295,578,0,,0,0
2021,Palestinian,PSE,Thailand,THA,287,5,0,,0,0
2021,Palestinian,PSE,Tunisia,TUN,35,22,0,,0,0
2021,Palestinian,PSE,United Arab Emirates,ARE,16,0,0,,0,12
2021,Palestinian,PSE,Uganda,UGA,5,0,0,,0,0
2021,Palestinian,PSE,Ukraine,UKR,10,43,0,,0,0
2021,Palestinian,PSE,Uruguay,URY,0,5,0,,0,0
2021,Palestinian,PSE,United States of America,USA,20,130,0,,0,0
2021,Palestinian,PSE,Venezuela (Bolivarian Republic of),VEN,7,0,0,,0,0
2021,Palestinian,PSE,Yemen,YEM,626,309,0,,0,5
2021,Palestinian,PSE,Zambia,ZMB,14,0,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Australia,AUS,5,71,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Brazil,BRA,0,16,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Canada,CAN,0,20,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Germany,DEU,19,5,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Malaysia,MYS,6,0,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,Sweden,SWE,5,0,0,,0,0
2021,United Kingdom of Great Britain and Northern Ireland,GBR,United States of America,USA,28,151,0,,0,0
2021,Georgia,GEO,Argentina,ARG,5,0,0,,0,0
2021,Georgia,GEO,Armenia,ARM,8,5,0,,0,0
2021,Georgia,GEO,Australia,AUS,13,27,0,,0,0
2021,Georgia,GEO,Austria,AUT,323,213,0,,0,0
2021,Georgia,GEO,Belgium,BEL,147,125,0,,0,0
2021,Georgia,GEO,Belarus,BLR,49,0,0,,0,0
2021,Georgia,GEO,Brazil,BRA,10,5,0,,0,0
2021,Georgia,GEO,Canada,CAN,419,262,0,,0,0
2021,Georgia,GEO,Cyprus,CYP,85,591,0,,0,0
2021,Georgia,GEO,Czechia,CZE,14,22,0,,0,0
2021,Georgia,GEO,Denmark,DNK,0,15,0,,0,0
2021,Georgia,GEO,Estonia,EST,5,0,0,,0,0
2021,Georgia,GEO,Finland,FIN,5,12,0,,0,0
2021,Georgia,GEO,France,FRA,3752,667,0,,0,0
2021,Georgia,GEO,United Kingdom of Great Britain and Northern Ireland,GBR,77,328,0,,0,0
2021,Georgia,GEO,Georgia,GEO,0,0,289213,,0,0
2021,Georgia,GEO,Germany,DEU,691,3120,0,,0,0
2021,Georgia,GEO,Greece,GRC,266,1319,0,,0,0
2021,Georgia,GEO,Croatia,HRV,5,0,0,,0,0
2021,Georgia,GEO,Hungary,HUN,59,0,0,,0,0
2021,Georgia,GEO,Iceland,ISL,5,0,0,,0,0
2021,Georgia,GEO,Ireland,IRL,146,622,0,,0,0
2021,Georgia,GEO,Israel,ISR,5,344,0,,0,0
2021,Georgia,GEO,Italy,ITA,461,761,0,,0,0
2021,Georgia,GEO,Lithuania,LTU,5,0,0,,0,0
2021,Georgia,GEO,Luxembourg,LUX,0,5,0,,0,0
2021,Georgia,GEO,Malta,MLT,5,18,0,,0,0
2021,Georgia,GEO,Netherlands,NLD,27,14,0,,0,0
2021,Georgia,GEO,Poland,POL,5,71,0,,0,0
2021,Georgia,GEO,Russian Federation,RUS,137,13,0,,0,0
2021,Georgia,GEO,Spain,ESP,36,2305,0,,0,0
2021,Georgia,GEO,Sweden,SWE,91,228,0,,0,0
2021,Georgia,GEO,Switzerland,CHE,227,110,0,,0,0
2021,Georgia,GEO,Ukraine,UKR,25,5,0,,0,0
2021,Georgia,GEO,United States of America,USA,454,2489,0,,0,0
2021,Germany,DEU,Australia,AUS,10,5,0,,0,0
2021,Germany,DEU,Brazil,BRA,0,11,0,,0,0
